"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"Usp181",7.30578252293295e-248,0.877960922477682,0.405,0.05,2.36502791832385e-243,"9","Usp18"
"Ifi2041",1.51645502477908e-246,1.28237326601236,0.496,0.077,4.90906820621485e-242,"9","Ifi204"
"Slfn23",1.15827767511688e-237,1.38287104500904,0.776,0.206,3.74957648988837e-233,"9","Slfn2"
"Ifi2091",7.35431147830465e-232,0.715586248967088,0.359,0.042,2.38073771175678e-227,"9","Ifi209"
"Ifit11",1.15080377290869e-229,0.839225072327865,0.289,0.028,3.72538197366001e-225,"9","Ifit1"
"Isg151",2.20370882740503e-224,1.50949770053006,0.601,0.123,7.13384621607555e-220,"9","Isg15"
"Irf71",3.55254451248853e-209,0.855285938725692,0.376,0.051,1.15002970958279e-204,"9","Irf7"
"Xaf11",2.47404859104659e-201,1.04680435323868,0.595,0.133,8.00899009893602e-197,"9","Xaf1"
"Stat11",3.15578345834505e-186,1.38560148936297,0.738,0.233,1.02159022113546e-181,"9","Stat1"
"Sp1001",3.49374588358559e-151,0.871325837284631,0.46,0.1,1.13099541743433e-146,"9","Sp100"
"Ly6a1",1.01263111617779e-150,0.81720183014428,0.365,0.064,3.27808944929074e-146,"9","Ly6a"
"Ifi27l2a2",8.88140207403478e-147,1.61301557545103,0.508,0.128,2.87508747940654e-142,"9","Ifi27l2a"
"Phf11b1",8.96286393906657e-125,0.903904750226051,0.5,0.134,2.90145831435463e-120,"9","Phf11b"
"Lgals3bp3",5.10204767875416e-121,1.11688144158743,0.781,0.347,1.6516348745663e-116,"9","Lgals3bp"
"Bst23",3.38240218307856e-113,1.19454573880664,0.932,0.636,1.09495123470619e-108,"9","Bst2"
"Eif2ak22",8.70332042008129e-111,0.97187131560212,0.612,0.222,2.81743888638871e-106,"9","Eif2ak2"
"Parp141",1.71971812710541e-110,1.28589223699476,0.705,0.319,5.56707152106562e-106,"9","Parp14"
"Isg201",2.43749714010353e-110,0.527660589198519,0.268,0.046,7.89066574194315e-106,"9","Isg20"
"Ly6e3",1.17358178763758e-109,0.857564942726404,0.996,0.96,3.79911896294039e-105,"9","Ly6e"
"Trim30a1",1.31161508686246e-103,1.14567816884324,0.762,0.384,4.24596035919116e-99,"9","Trim30a"
"Rnf2131",3.64114520642632e-98,0.766136281789913,0.5,0.157,1.17871152622433e-93,"9","Rnf213"
"Slfn81",3.26919067224975e-94,0.920844533167977,0.589,0.222,1.05830240442069e-89,"9","Slfn8"
"Stat21",9.7498696670247e-93,0.702790783257297,0.367,0.094,3.15622780860924e-88,"9","Stat2"
"Phf11d1",4.30352763457496e-83,0.772450999160916,0.418,0.13,1.39313796586461e-78,"9","Phf11d"
"Fgl21",1.46192005686007e-81,0.643381253101944,0.297,0.071,4.73252760806741e-77,"9","Fgl2"
"Ddx581",3.22926825520177e-78,0.652403921506673,0.411,0.128,1.04537871957392e-73,"9","Ddx58"
"Herc61",6.32062529116049e-77,0.783841401760274,0.456,0.157,2.04611281925447e-72,"9","Herc6"
"Trim30d1",2.44583229474697e-75,0.793524590132033,0.561,0.232,7.91764830455488e-71,"9","Trim30d"
"Fcgr11",9.72532655685966e-70,0.770769685585697,0.977,0.855,3.14828271298661e-65,"9","Fcgr1"
"Tor3a1",3.8605769561467e-64,0.795735568728637,0.589,0.275,1.24974597224381e-59,"9","Tor3a"
"Irgm11",3.43762348440659e-63,0.695020676847008,0.411,0.149,1.1128274743721e-58,"9","Irgm1"
"Trim12a1",1.79232275542792e-60,0.700334068820323,0.646,0.315,5.80210722387126e-56,"9","Trim12a"
"Trim34a",4.70931726435191e-54,0.450315460738445,0.325,0.105,1.524500184816e-49,"9","Trim34a"
"Clec2d1",3.55416115463853e-51,0.733070039686585,0.443,0.184,1.15055304897959e-46,"9","Clec2d"
"Parp121",8.36498409661854e-51,0.518490019515472,0.376,0.142,2.70791265175735e-46,"9","Parp12"
"Trim12c",1.21714537552225e-50,0.613994060853549,0.473,0.208,3.94014300964063e-46,"9","Trim12c"
"Parp91",4.29812639243154e-48,0.613401380493066,0.475,0.217,1.39138947575794e-43,"9","Parp9"
"H2-D13",9.5607981072679e-47,0.745145458051665,0.966,0.89,3.09502156328477e-42,"9","H2-D1"
"Ifi351",1.34405064118915e-46,0.61903523018872,0.538,0.272,4.3509607356575e-42,"9","Ifi35"
"Epsti11",2.56352387092536e-46,0.641114819012246,0.629,0.355,8.29863947495957e-42,"9","Epsti1"
"Sdc33",1.44377230196083e-44,0.541398752490767,0.371,0.15,4.67377969590759e-40,"9","Sdc3"
"H2-T231",6.28178009910511e-43,0.700241680073126,0.821,0.637,2.03353785368231e-38,"9","H2-T23"
"B2m2",3.13160607136645e-42,0.464250505352924,0.996,0.991,1.01376351742275e-37,"9","B2m"
"Ccl123",4.91161551449554e-42,0.745952747504119,0.741,0.485,1.5899881743525e-37,"9","Ccl12"
"Adar",8.1274490464067e-40,0.382429090359653,0.306,0.113,2.63101780530278e-35,"9","Adar"
"Samhd11",1.37305074186977e-39,0.645561415413614,0.57,0.317,4.44483986158081e-35,"9","Samhd1"
"Igtp1",1.93990510724162e-38,0.523482117360092,0.39,0.173,6.27986081316256e-34,"9","Igtp"
"Ifih11",3.89900872826071e-37,0.403411070672373,0.289,0.107,1.26218710551256e-32,"9","Ifih1"
"H2-K12",4.09465381597734e-36,0.62934562415675,0.962,0.876,1.32552133330818e-31,"9","H2-K1"
"Irf9",9.60843652214456e-36,0.487519142045134,0.384,0.176,3.11044307094864e-31,"9","Irf9"
"9930111J21Rik21",3.24689149714911e-35,0.592692628872521,0.81,0.615,1.05108371545711e-30,"9","9930111J21Rik2"
"Shisa51",3.85403684787892e-34,0.512745314919463,0.719,0.471,1.24762880839536e-29,"9","Shisa5"
"Sp1101",4.21049828863636e-32,0.492960903218632,0.487,0.265,1.36302250599736e-27,"9","Sp110"
"Tap11",9.42567943048198e-32,0.484489344893269,0.437,0.224,3.05128094523563e-27,"9","Tap1"
"Ogfr1",1.46734888536503e-31,0.499436290055893,0.475,0.259,4.75010181170367e-27,"9","Ogfr"
"Znfx11",3.2932706130337e-29,0.537933042921071,0.466,0.261,1.06609756285127e-24,"9","Znfx1"
"Ctss",4.97624905930223e-29,0.266668289814537,0.996,0.999,1.61091134547732e-24,"9","Ctss"
"Cd471",5.6880849907682e-28,0.504877833590463,0.84,0.675,1.84134687321148e-23,"9","Cd47"
"Tent5a1",1.69710585946065e-25,0.565463236992315,0.785,0.624,5.49387108824603e-21,"9","Tent5a"
"Nampt1",9.00748163042279e-25,0.3800087473686,0.346,0.174,2.91590195340047e-20,"9","Nampt"
"Capza2",4.73593662436541e-24,0.317410412387894,0.983,0.96,1.53311740403957e-19,"9","Capza2"
"H2-Q71",1.62267243927836e-23,0.499145815817368,0.255,0.114,5.25291522043191e-19,"9","H2-Q7"
"Lgals91",2.61051778231159e-21,0.46974366583254,0.667,0.494,8.45076816489908e-17,"9","Lgals9"
"Psmb81",1.41741530704822e-20,0.402969149828361,0.865,0.773,4.58845683197651e-16,"9","Psmb8"
"Pik3ap11",5.41041830072011e-20,0.413050977931032,0.637,0.459,1.75146061230911e-15,"9","Pik3ap1"
"Dtx3l",2.22318426534898e-18,0.316582616863415,0.276,0.14,7.19689210378771e-14,"9","Dtx3l"
"Trafd1",4.072865817346e-18,0.372421296843597,0.489,0.321,1.31846812239125e-13,"9","Trafd1"
"Psme13",5.97850696238676e-18,0.409940710287713,0.814,0.686,1.93536227386384e-13,"9","Psme1"
"Zup11",6.08294605464744e-18,0.413017577321398,0.557,0.387,1.96917129681047e-13,"9","Zup1"
"Gbp7",7.06569393506398e-18,0.421845741185667,0.42,0.255,2.28730644065891e-13,"9","Gbp7"
"Dop1b",1.6960791640217e-17,0.350396410134158,0.361,0.208,5.49054746977104e-13,"9","Dop1b"
"Ms4a6c1",3.54083831606219e-16,0.287720519705325,0.445,0.277,1.14624017967565e-11,"9","Ms4a6c"
"Pttg1",7.56868509894502e-16,0.316456056612151,0.473,0.306,2.45013474023048e-11,"9","Pttg1"
"Ms4a6b1",1.23433632829051e-15,0.394933346233516,0.622,0.462,3.99579356194203e-11,"9","Ms4a6b"
"Psme23",3.02578133982689e-15,0.310700306487492,0.677,0.497,9.79505935328761e-11,"9","Psme2"
"Usp25",4.42184769868107e-15,0.345836930731838,0.42,0.268,1.43144053701704e-10,"9","Usp25"
"Zc3hav1",9.2444508504965e-15,0.305235143678119,0.327,0.192,2.99261362932273e-10,"9","Zc3hav1"
"Psmb91",1.55665234900335e-13,0.363629262020572,0.572,0.436,5.03919498419363e-09,"9","Psmb9"
"Casp42",4.06034046136377e-13,0.337519428756366,0.496,0.346,1.31441341415268e-08,"9","Casp4"
"Etnk1",4.2518062076846e-13,0.355774376082835,0.576,0.439,1.37639470555166e-08,"9","Etnk1"
"Sema4d",3.53342864660553e-12,0.289640288784925,0.616,0.473,1.14384152147914e-07,"9","Sema4d"
"Ogfrl1",4.555225208896e-12,0.29136435453357,0.755,0.64,1.47461750462381e-07,"9","Ogfrl1"
"Ccdc863",3.46516822075382e-11,0.259713452723524,0.39,0.256,1.12174425642243e-06,"9","Ccdc86"
"Hmox2",3.6456098153827e-11,0.263694819008274,0.711,0.579,1.18015680943569e-06,"9","Hmox2"
"Morc3",4.84210466503599e-11,0.323420918113245,0.618,0.496,1.56748612216545e-06,"9","Morc3"
"Irf12",4.86301638735607e-11,0.5046354276673,0.481,0.362,1.57425566491491e-06,"9","Irf1"
"Tspo3",5.63757858993651e-11,0.332937715863067,0.599,0.485,1.82499694113425e-06,"9","Tspo"
"H2-Q4",2.5148884302788e-10,0.255586329817573,0.352,0.238,8.14119682649852e-06,"9","H2-Q4"
"Tor1aip1",3.26768731875869e-10,0.305138968323252,0.679,0.576,1.05781573882856e-05,"9","Tor1aip1"
"Sap301",6.25259587886798e-10,0.259455299057851,0.333,0.218,2.02409033790714e-05,"9","Sap30"
"Apobec1",1.01804025014576e-09,0.268095134151794,0.327,0.216,3.29559989777185e-05,"9","Apobec1"
"March51",2.39568499902723e-09,0.333996849074755,0.466,0.353,7.75531147885094e-05,"9","March5"
"Stard31",4.07312661133697e-09,0.304914545568391,0.662,0.557,0.0001318552546622,"9","Stard3"
"Psmb101",1.18131569574475e-08,0.253530702485652,0.652,0.529,0.00038241551702649,"9","Psmb10"
"Apobec31",1.62245721853557e-08,0.308918502494352,0.616,0.509,0.000525221850784334,"9","Apobec3"
"Chmp4b1",2.32893967314311e-08,0.250280686530282,0.667,0.548,0.000753924350989886,"9","Chmp4b"
"Hck1",8.2459242170484e-08,0.28926274547872,0.717,0.617,0.00266937058754291,"9","Hck"
"Sppl2a1",2.32335419743663e-07,0.255649847621115,0.722,0.613,0.00752116220794186,"9","Sppl2a"
"Il1b4",0.000955339193093192,0.268428048724649,0.259,0.198,1,"9","Il1b"
"Rplp12",1.59807532037296e-124,1.21806050743443,1,1,5.17328942711134e-120,"10","Rplp1"
"Tpt12",7.66874133232979e-119,1.15119809995301,1,1,2.4825249441018e-114,"10","Tpt1"
"Fau2",1.30868144690485e-113,1.15474744472225,1,1,4.2364635799204e-109,"10","Fau"
"Rpl133",1.67397017748169e-112,1.12047918636665,1,0.999,5.41897625854373e-108,"10","Rpl13"
"Tmsb4x3",8.38271445243588e-110,0.858507284693716,0.991,1,2.71365232254254e-105,"10","Tmsb4x"
"Rpl27a3",3.47302175708719e-109,1.09462808327373,1,0.999,1.12428660320426e-104,"10","Rpl27a"
"Rps292",4.61961935892741e-108,1.11413731079629,1,1,1.49546317887198e-103,"10","Rps29"
"Rps4x2",6.54334511585815e-108,1.17633880752375,0.991,0.998,2.1182116809056e-103,"10","Rps4x"
"Rps242",3.88308386258463e-107,1.14343119285853,1,0.999,1.2570319079959e-102,"10","Rps24"
"Rpl212",9.07214800692677e-107,1.07801580802751,1,0.998,2.93683575280234e-102,"10","Rpl21"
"Rps3a12",1.01110784397283e-104,1.15542044115475,1,0.998,3.27315831250886e-100,"10","Rps3a1"
"Rps163",2.40146229594771e-104,1.0834586618361,1,0.996,7.77401374444194e-100,"10","Rps16"
"Rpl262",4.68661678958485e-104,1.14493558909648,0.991,0.997,1.51715158712441e-99,"10","Rpl26"
"Rpl35a2",7.66096750643269e-104,1.10010345206923,0.995,0.998,2.48000840118239e-99,"10","Rpl35a"
"Rps27a3",1.59540626116094e-103,1.03633761022286,1,0.998,5.16464914863019e-99,"10","Rps27a"
"Rpl302",5.07407017926488e-102,1.13883965730193,0.995,0.998,1.64257799843163e-97,"10","Rpl30"
"Eef1a12",1.677848495452e-101,0.900755599900371,1,0.999,5.43153114947722e-97,"10","Eef1a1"
"Rpl232",5.85133405545069e-101,1.10146675634588,1,0.998,1.8941938604305e-96,"10","Rpl23"
"Rps124",8.36253543792217e-100,1.08702135606198,0.995,0.999,2.70711997196416e-95,"10","Rps12"
"Rps102",1.53869146667222e-99,1.04910830906319,0.995,0.998,4.98105201591131e-95,"10","Rps10"
"Rps232",5.74372479894051e-99,1.01515249518969,1,0.998,1.85935859191302e-94,"10","Rps23"
"Rps32",9.84940587194239e-99,1.00900755266421,0.991,0.995,3.18844966886519e-94,"10","Rps3"
"Rps92",7.99494580409401e-97,1.02216289836606,1,0.999,2.58812385570131e-92,"10","Rps9"
"Rpl193",1.07865710110079e-96,0.993445495796902,1,0.997,3.49182876768349e-92,"10","Rpl19"
"Rps112",1.85692647956993e-96,1.05772462113395,1,0.997,6.01124239966378e-92,"10","Rps11"
"Rplp04",2.17704160105073e-96,1.07172569656081,1,0.994,7.04751907092143e-92,"10","Rplp0"
"Rpl37a3",2.5349309441302e-96,1.12824468212944,1,0.995,8.20607845233829e-92,"10","Rpl37a"
"Rpl13a2",7.10889203864977e-96,1.07030783283075,1,0.997,2.3012905307517e-91,"10","Rpl13a"
"mt-Atp63",1.77003316448031e-95,1.00445659961103,1,0.999,5.72995136005566e-91,"10","mt-Atp6"
"Rpl18a2",1.524277724773e-93,1.03723552028369,1,0.998,4.93439185063517e-89,"10","Rpl18a"
"Rpl102",1.80739693653944e-93,1.00715891080691,0.995,0.995,5.85090536296547e-89,"10","Rpl10"
"Rpl325",4.32094647586582e-93,1.03238241537473,0.995,0.996,1.39877679316728e-88,"10","Rpl32"
"Rps212",6.15196041427052e-93,1.12073180182991,1,0.996,1.99151262530765e-88,"10","Rps21"
"Rps72",1.50861496878509e-92,1.07578367182573,1,0.995,4.88368837695109e-88,"10","Rps7"
"Rps142",3.5503932672412e-92,1.00521385977117,1,0.998,1.14933330847132e-87,"10","Rps14"
"Rps133",1.01145296406206e-91,1.00947728997932,0.995,0.994,3.2742755352617e-87,"10","Rps13"
"Cst3",1.25773280038213e-91,0.873248783262641,1,1,4.07153262139703e-87,"10","Cst3"
"Rpl342",1.4814542092987e-91,1.05673635859916,1,0.993,4.79576356634175e-87,"10","Rpl34"
"Rpl112",2.79488878710376e-91,0.995922941421572,0.995,0.997,9.04761398161229e-87,"10","Rpl11"
"Rps203",4.932478137091e-91,1.06235826266748,0.995,0.995,1.5967418225391e-86,"10","Rps20"
"mt-Co31",5.3197803615975e-91,0.96552710145112,1,0.999,1.72211929865634e-86,"10","mt-Co3"
"Rpl72",1.82641105367157e-90,1.05684547166394,0.995,0.99,5.91245786294559e-86,"10","Rpl7"
"Rpl92",1.50237003857665e-88,0.98715729384156,0.995,0.995,4.86347228888032e-84,"10","Rpl9"
"mt-Co23",1.01903043972919e-87,0.912437871100019,1,0.997,3.29880533949135e-83,"10","mt-Co2"
"Rpl283",1.16847671217696e-87,0.974644752774393,0.995,0.99,3.78259281265924e-83,"10","Rpl28"
"Rps15a3",1.46473226374039e-87,1.03761634086869,1,0.995,4.74163128418039e-83,"10","Rps15a"
"Tyrobp",1.04575310576431e-86,0.792226884033711,0.991,0.999,3.38531195398024e-82,"10","Tyrobp"
"Rps194",1.21822999444584e-85,1.02353717164801,0.995,0.986,3.94365413802008e-81,"10","Rps19"
"Rplp23",2.79856881448597e-85,0.985902028014144,0.991,0.99,9.05952696625399e-81,"10","Rplp2"
"Rpl123",4.85624021710029e-85,0.978726522503885,1,0.992,1.57206208307971e-80,"10","Rpl12"
"Rpl392",3.75367698022441e-84,1.05053025139223,1,0.994,1.21514031203825e-79,"10","Rpl39"
"Rps264",5.14814731067268e-83,1.10485595152555,1,0.967,1.66655824741096e-78,"10","Rps26"
"Rpl314",1.55408439172271e-81,0.936867144085511,1,0.991,5.03088199288477e-77,"10","Rpl3"
"Rps283",4.67215872309105e-81,1.08461149555778,0.995,0.987,1.51247122183904e-76,"10","Rps28"
"Rpl62",1.22459914576768e-80,0.912356887476184,0.995,0.991,3.96427235467913e-76,"10","Rpl6"
"mt-Cytb1",1.11855691413698e-78,0.858609966464814,1,0.996,3.62099244244423e-74,"10","mt-Cytb"
"Rpl52",2.34077875397853e-78,0.985867280693314,1,0.986,7.5775689823793e-74,"10","Rpl5"
"Rps84",1.22415321554126e-77,0.879469867900451,1,0.997,3.96282878935015e-73,"10","Rps8"
"Rpl172",2.00553558497904e-77,0.937792158091839,0.991,0.996,6.49231979569414e-73,"10","Rpl17"
"Rpl272",5.68202424993853e-77,0.97605931520402,0.995,0.979,1.8393848901901e-72,"10","Rpl27"
"Rpl83",1.45824188854839e-76,0.88675806585344,1,0.99,4.72062064160886e-72,"10","Rpl8"
"Rpl373",2.12751843640091e-76,1.03526025271625,0.995,0.993,6.88720268231701e-72,"10","Rpl37"
"Rps273",4.22436568998044e-75,1.06209363994678,1,0.991,1.36751166116047e-70,"10","Rps27"
"mt-Nd43",1.43587777926556e-74,0.875694682862263,1,0.993,4.64822354703847e-70,"10","mt-Nd4"
"Rps153",2.01595271247458e-74,0.955197713221714,0.995,0.984,6.5260421208227e-70,"10","Rps15"
"Rpl182",6.11114404364876e-73,0.857846799562486,1,0.992,1.97829954980998e-68,"10","Rpl18"
"Rpl223",9.81075289721192e-73,1.09247505672161,1,0.968,3.17593692788544e-68,"10","Rpl22"
"mt-Nd24",1.49382067570996e-71,0.853931598073776,1,0.994,4.83579629140827e-67,"10","mt-Nd2"
"Rps184",3.32055268897843e-71,0.934263667389999,0.991,0.989,1.0749293164761e-66,"10","Rps18"
"Rpl384",4.59309004133924e-71,1.01478663456856,0.986,0.973,1.48687510818234e-66,"10","Rpl38"
"Rps55",8.13929579563527e-71,0.946377615819699,1,0.988,2.63485283496305e-66,"10","Rps5"
"Rps253",4.60131219789721e-69,0.889382303586721,0.995,0.986,1.48953678470329e-64,"10","Rps25"
"Fth13",3.11295881310514e-67,0.783810338981313,1,1,1.0077270269784e-62,"10","Fth1"
"Rpl144",1.12004991811105e-65,0.884246272595412,0.986,0.973,3.6258255949091e-61,"10","Rpl14"
"Pfdn52",3.18111105302895e-64,1.03783163162376,0.981,0.932,1.02978927008653e-59,"10","Pfdn5"
"Rpl414",1.0169538053187e-62,0.843518436182666,1,0.988,3.29208285857771e-58,"10","Rpl41"
"Rps63",8.54269195930151e-62,0.874733900971736,0.991,0.98,2.76544024106509e-57,"10","Rps6"
"Rpl243",4.05593403751614e-60,0.878468112478526,1,0.977,1.31298696662473e-55,"10","Rpl24"
"Rack13",4.35856961579849e-60,0.818955569988831,0.991,0.974,1.41095615602629e-55,"10","Rack1"
"Rpl293",3.77253874619228e-59,0.925739450318359,0.986,0.973,1.22124624291736e-54,"10","Rpl29"
"Rpl363",8.25260267032652e-59,0.912364123977592,0.995,0.966,2.6715325364381e-54,"10","Rpl36"
"mt-Co12",2.11012533092356e-58,0.668518154358911,1,0.996,6.83089772126575e-54,"10","mt-Co1"
"Rpl154",1.68898182814157e-56,0.755533980843821,0.991,0.986,5.46757197405989e-52,"10","Rpl15"
"Cox7a2l3",4.22885748330496e-56,1.04150318959689,0.94,0.874,1.36896574449548e-51,"10","Cox7a2l"
"Rpl10a3",6.44005936799602e-55,0.837837813712569,0.995,0.978,2.08477601860767e-50,"10","Rpl10a"
"Eef1b22",2.08110962307745e-53,0.953779484373944,0.991,0.961,6.73696807182631e-49,"10","Eef1b2"
"Gng10",7.60729804395268e-52,0.933301183477572,0.972,0.947,2.46263452278836e-47,"10","Gng10"
"Rpsa3",2.61549850540084e-51,0.758134425243585,0.995,0.983,8.4668917616836e-47,"10","Rpsa"
"Rpl355",4.84273593470033e-50,0.91748231680318,0.986,0.946,1.56769047678119e-45,"10","Rpl35"
"Rpl36a3",1.03418887634464e-49,0.91833515954456,0.981,0.936,3.34787623050288e-45,"10","Rpl36a"
"Cox4i12",2.84674904491559e-49,0.895823996935986,0.986,0.941,9.21549600820076e-45,"10","Cox4i1"
"Fcer1g1",5.58317014441401e-49,0.542271144506481,0.991,0.999,1.8073838391497e-44,"10","Fcer1g"
"mt-Nd14",1.77802197030693e-46,0.644508093923704,1,0.991,5.75581272227758e-42,"10","mt-Nd1"
"Ctss1",1.92025027861633e-46,0.571789857152469,0.995,0.999,6.21623420193677e-42,"10","Ctss"
"Rps213",6.31609359145333e-46,0.704749900619033,1,0.975,2.04464581742527e-41,"10","Rps2"
"mt-Nd35",1.42849680660101e-42,0.774155611839717,0.981,0.948,4.62432986232879e-38,"10","mt-Nd3"
"Rpl23a2",9.75551169810975e-41,0.768389712365501,0.977,0.957,3.15805424691209e-36,"10","Rpl23a"
"Rgs10",3.25689438208394e-39,0.603601470024121,0.986,0.997,1.05432184936821e-34,"10","Rgs10"
"Rpl7a2",1.58998978094923e-36,0.697211818882682,0.981,0.967,5.14711491888885e-32,"10","Rpl7a"
"Naca2",2.2710280401089e-34,0.724063297540223,0.981,0.951,7.35177197144054e-30,"10","Naca"
"Serf23",2.24027082497706e-33,0.747097936382624,0.972,0.927,7.25220471461574e-29,"10","Serf2"
"Rps174",3.07683258466245e-33,0.709022927481306,0.981,0.928,9.96032244306928e-29,"10","Rps17"
"Sh3bgrl33",6.39225449793804e-32,0.695362161491255,0.954,0.928,2.0693006260725e-27,"10","Sh3bgrl3"
"Cox8a3",5.48786572106163e-31,0.729670022781444,0.949,0.895,1.77653189122207e-26,"10","Cox8a"
"Uqcrh2",3.1312646022372e-28,0.800691178479389,0.88,0.831,1.01365297703623e-23,"10","Uqcrh"
"Atp5e3",3.35926590030806e-27,0.762640973290488,0.889,0.8,1.08746155724772e-22,"10","Atp5e"
"C1qb",9.84128391298978e-26,0.303121384603805,0.991,1,3.18582042831305e-21,"10","C1qb"
"Aif11",7.65395705054869e-25,0.548642455412832,0.991,0.984,2.47773897640362e-20,"10","Aif1"
"Npc21",2.89014524874586e-24,0.582859667995959,0.981,0.969,9.35597819924009e-20,"10","Npc2"
"Gng53",1.97523198386097e-23,0.62019730477114,0.958,0.904,6.39422097815474e-19,"10","Gng5"
"Itm2b",8.78919689009225e-23,0.33726472183646,0.995,1,2.84523881726066e-18,"10","Itm2b"
"Nme23",1.40197262155658e-21,0.583863963096581,0.884,0.837,4.53846577050297e-17,"10","Nme2"
"Eif3f2",3.10873925032862e-21,0.741736682044829,0.792,0.756,1.00636107011638e-16,"10","Eif3f"
"Rpl36al3",4.13090923993091e-21,0.596305189178033,0.898,0.897,1.33725793915044e-16,"10","Rpl36al"
"Atp5h3",1.04439584169629e-20,0.653398054643548,0.852,0.785,3.38091821873924e-16,"10","Atp5h"
"Eif3h1",5.84230340063562e-20,0.685386978796306,0.773,0.703,1.89127045685376e-15,"10","Eif3h"
"mt-Nd4l1",5.48099493377596e-19,0.640504822422971,0.819,0.769,1.77430767996195e-14,"10","mt-Nd4l"
"Eef1d1",1.26717475649101e-18,0.676921675472894,0.824,0.817,4.10209812171271e-14,"10","Eef1d"
"Ldhb",4.41197229900333e-18,0.566281574618785,0.954,0.921,1.42824367263336e-13,"10","Ldhb"
"Park73",4.45663271521079e-18,0.616541134281291,0.819,0.73,1.44270114256804e-13,"10","Park7"
"Lyz22",5.47745041137453e-17,0.900043895531066,0.792,0.72,1.77316024717016e-12,"10","Lyz2"
"Cox6c3",5.8884377357725e-17,0.646868141418812,0.792,0.721,1.90620506382427e-12,"10","Cox6c"
"Eef22",1.12789825163653e-16,0.490419443924559,0.921,0.896,3.65123222019776e-12,"10","Eef2"
"Rpl315",1.82386701044431e-16,0.600080266826367,0.843,0.829,5.90422228621034e-12,"10","Rpl31"
"Apoe2",6.6157438289969e-16,1.75980371060579,0.731,0.599,2.14164859232288e-11,"10","Apoe"
"Myl62",9.59451569200129e-16,0.585888734816346,0.838,0.839,3.10593661981466e-11,"10","Myl6"
"Gas52",1.08731040215202e-15,0.78778708129556,0.782,0.784,3.51984123384652e-11,"10","Gas5"
"Rpl44",1.5394468297725e-15,0.493909811198356,0.912,0.914,4.98349727733954e-11,"10","Rpl4"
"Mrpl522",1.56085839590186e-15,0.559571970466786,0.778,0.699,5.05281079921349e-11,"10","Mrpl52"
"Gm424182",3.54563090696514e-15,0.324256360610023,0.986,0.998,1.14779163720276e-10,"10","Gm42418"
"Gm100764",1.22479728161882e-14,0.64805368087476,0.796,0.747,3.96491376005644e-10,"10","Gm10076"
"Ndufa133",1.34987861861376e-14,0.576066725866641,0.769,0.727,4.36982706417647e-10,"10","Ndufa13"
"Eif3k2",2.60459247484241e-14,0.624238705642652,0.708,0.661,8.43158675955986e-10,"10","Eif3k"
"Trf1",6.90535264880202e-14,0.439041546131722,0.954,0.958,2.23540075947019e-09,"10","Trf"
"Gnas3",7.62910038819708e-14,0.533407962344888,0.921,0.909,2.46969237766716e-09,"10","Gnas"
"Atp5c11",9.0983257977124e-14,0.550071591418767,0.731,0.693,2.94531002723546e-09,"10","Atp5c1"
